bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,house_age,is_renovated,years_since_renovation,city_target_enc
3.0,2.5,2280,2502,2.0,0,0,3,400,8,0,8,589927.1679389313
3.0,4.5,3850,62726,2.0,0,0,3,730,1,1,91,664524.1592356688
5.0,2.5,2270,6300,2.0,0,0,3,0,19,0,19,297123.8925619835
3.0,2.5,2250,5692,2.0,0,0,3,0,14,0,14,570223.1185050136
4.0,1.75,2600,11325,1.0,0,0,4,990,45,0,45,302187.765625
4.0,2.0,2490,9525,2.0,0,0,5,0,46,0,46,1204170.349206349
4.0,2.5,3160,8281,2.0,0,0,4,0,19,0,19,665473.701171875
4.0,4.25,4930,25714,2.0,0,0,3,0,9,0,9,289521.22794117645
3.0,1.0,1440,11250,1.0,0,0,3,0,47,1,3,370580.66352040815
3.0,1.75,1770,8868,1.0,0,0,4,0,55,0,55,308362.248
4.0,2.5,2300,6448,2.0,0,0,3,0,13,0,13,302187.765625
4.0,2.5,2980,16263,2.0,0,0,3,0,25,0,25,881585.4168316831
4.0,2.25,2230,7200,1.0,0,0,4,930,51,0,51,428665.7159090909
3.0,1.75,1830,7969,1.0,0,0,3,900,64,1,6,371872.2878787879
3.0,1.0,1740,10875,1.0,0,0,4,720,52,0,52,338981.5238095238
3.0,1.75,1530,6743,1.0,0,0,3,120,59,1,9,583475.1987418453
3.0,1.5,1520,9041,1.0,0,0,4,0,60,1,35,881585.4168316831
3.0,2.5,3230,5000,2.0,0,2,5,800,69,0,69,570223.1185050136
3.0,3.25,3620,4000,2.0,0,0,3,890,9,0,9,574543.2427470535
4.0,3.75,5070,60123,2.0,0,0,3,0,14,0,14,664018.5575757576
3.0,1.75,1570,8750,1.0,0,0,3,0,54,1,2,359824.2021276596
4.0,1.75,2080,7200,1.0,0,0,4,1030,48,0,48,294280.725
4.0,2.5,2230,8624,1.0,0,0,4,800,45,0,45,664018.5575757576
5.0,3.0,3420,18129,2.0,0,0,3,880,62,1,9,1099543.2580645161
8.0,2.75,2790,6695,1.0,0,0,3,1320,37,1,10,402504.4879518072
4.0,2.5,3150,4203,2.0,0,0,3,0,12,0,12,655071.1991869919
4.0,3.25,3930,10929,2.0,0,0,3,0,8,0,8,854623.3027093596
5.0,3.0,2190,4900,2.0,0,0,5,700,74,0,74,573185.0026954178
4.0,2.5,1890,6962,2.0,0,0,3,0,17,0,17,297123.8925619835
4.0,2.0,1900,76877,1.0,0,0,3,0,10,1,11,297151.21774193546
2.0,1.5,1930,3521,2.0,0,0,3,0,25,0,25,881585.4168316831
3.0,2.5,3316,11447,2.0,0,0,3,0,28,0,28,291133.71153846156
3.0,1.5,1380,4500,1.0,0,0,5,0,54,0,54,1223622.0
3.0,4.0,2080,2250,3.0,0,4,3,0,17,0,17,574543.2427470535
3.0,1.0,1240,5000,1.5,0,0,5,0,105,1,26,576183.7791741472
3.0,1.0,1020,8610,1.0,0,0,5,0,55,0,55,370580.66352040815
3.0,2.0,2360,4800,2.0,0,0,3,0,105,1,0,573185.0026954178
3.0,2.5,2780,33503,1.5,0,1,4,670,45,0,45,704425.8029661017
3.0,2.0,2300,13418,1.0,0,0,3,870,59,1,9,847974.924611399
4.0,2.5,2020,4350,2.0,0,0,5,290,71,0,71,570223.1185050136
5.0,1.75,1840,10453,1.0,0,2,3,480,66,1,20,364278.9903846154
3.0,1.0,1390,4814,1.5,0,0,3,0,106,1,26,576183.7791741472
4.0,2.25,2060,11385,1.0,0,0,4,860,52,0,52,294129.8971962617
4.0,2.75,2640,35070,1.5,0,0,3,0,51,1,6,298517.84
3.0,2.25,1980,10115,1.0,0,0,3,0,55,1,25,881585.4168316831
3.0,1.5,1810,5080,1.0,0,0,3,780,56,1,10,574543.2427470535
4.0,2.5,1700,9000,1.0,0,0,5,0,42,0,42,675464.6038732395
4.0,1.0,1200,6000,1.5,0,0,3,0,91,1,16,570223.1185050136
4.0,3.25,2980,3600,2.0,0,0,3,830,15,0,15,574543.2427470535
2.0,2.75,1350,1252,2.0,0,0,3,230,8,0,8,583475.1987418453
4.0,2.5,2360,10000,1.0,0,3,3,380,37,1,10,574543.2427470535
2.0,1.0,1190,6200,1.0,0,0,3,0,66,1,20,420507.6153846154
4.0,5.0,4110,43560,2.0,0,0,4,0,36,1,14,847974.924611399
4.0,2.5,2800,10786,1.0,0,0,3,1380,44,1,0,881585.4168316831
2.0,1.5,920,1598,2.0,0,0,3,0,19,0,19,576183.7791741472
3.0,1.75,1530,8000,2.0,0,0,3,0,36,0,36,664018.5575757576
2.0,1.0,860,5040,1.0,0,0,3,0,58,1,13,573185.0026954178
3.0,2.5,1520,3593,2.0,0,0,3,0,10,1,11,351942.0882352941
2.0,0.75,660,5240,1.0,0,0,4,0,102,1,25,306368.0406504065
5.0,2.5,3580,8921,2.0,0,0,3,0,14,0,14,661873.9341085271
5.0,2.25,3000,13899,2.0,0,0,4,0,39,0,39,659713.198757764
5.0,3.25,2740,9629,1.0,0,0,5,1350,37,0,37,487024.75
4.0,2.5,2040,5523,2.0,0,0,3,0,15,0,15,364278.9903846154
6.0,2.75,2520,54160,2.0,1,4,3,0,60,1,9,576183.7791741472
3.0,2.0,2470,8800,2.0,0,0,3,0,53,1,10,1157220.9705882352
3.0,2.5,1930,1348,2.0,0,0,3,630,9,0,9,570223.1185050136
3.0,2.5,2950,10254,2.0,0,0,3,0,8,0,8,377807.7863636364
3.0,2.5,2610,6405,2.0,0,0,3,0,13,0,13,547301.5576923077
3.0,1.75,1630,1526,3.0,0,0,3,0,0,0,0,583475.1987418453
3.0,1.5,1400,1022,3.0,0,0,3,0,7,0,7,573185.0026954178
2.0,1.75,1410,1005,1.5,0,0,3,510,3,0,3,602238.7424242424
4.0,3.5,4370,10860,2.0,0,0,3,0,6,0,6,377807.7863636364
4.0,4.25,5010,19412,2.0,0,1,3,1010,0,0,0,1157220.9705882352
4.0,3.0,2590,6160,2.0,0,0,3,0,0,0,0,370580.66352040815
3.0,1.5,1300,7200,1.0,0,0,5,0,54,0,54,675464.6038732395
3.0,2.5,2320,7609,2.0,0,0,3,0,11,0,11,609064.7603305785
4.0,2.5,2700,4275,2.0,0,0,3,0,10,1,11,573185.0026954178
4.0,2.25,2920,6513,2.0,0,0,4,660,77,0,77,583475.1987418453
4.0,3.0,3130,5700,1.5,0,0,3,1380,61,0,61,573185.0026954178
3.0,1.75,1470,4950,1.0,0,0,3,440,30,0,30,583475.1987418453
3.0,2.5,1540,1326,3.0,0,0,3,150,19,0,19,570223.1185050136
4.0,2.5,3160,4620,1.5,0,4,3,1140,97,1,9,574543.2427470535
3.0,1.75,1480,7700,1.0,0,0,3,0,39,0,39,655071.1991869919
5.0,2.75,3595,5639,2.0,0,0,3,0,0,0,0,659713.198757764
2.0,1.0,1190,4440,1.0,0,0,3,0,33,1,1,574543.2427470535
4.0,2.25,2340,217014,1.0,0,0,4,0,32,1,3,297123.8925619835
3.0,1.75,1320,2500,1.0,0,0,3,450,96,0,96,570223.1185050136
2.0,1.0,1190,27007,1.0,0,0,4,0,104,0,104,611394.2276422764
4.0,2.25,2350,18600,2.0,0,0,4,0,37,0,37,447643.1818181818
3.0,1.0,1100,8560,1.0,0,0,3,0,53,1,10,294129.8971962617
4.0,1.0,1660,4704,1.5,0,0,3,400,84,1,17,570223.1185050136
4.0,3.0,3040,36246,1.5,0,0,3,360,91,1,0,712166.302173913
3.0,2.0,1860,4777,2.0,0,0,5,0,106,0,106,573185.0026954178
4.0,3.25,4100,241322,2.0,0,0,3,1600,33,1,1,602057.1753246753
6.0,3.0,4050,36171,2.0,0,0,4,1430,44,0,44,611394.2276422764
2.0,2.0,1240,2500,2.0,0,0,3,0,29,0,29,583475.1987418453
4.0,3.0,2200,10800,1.0,0,0,3,0,54,1,2,377807.7863636364
3.0,2.25,1680,9090,1.0,0,0,4,550,55,0,55,881585.4168316831
3.0,1.0,930,5160,1.5,0,0,5,0,95,1,80,576183.7791741472
3.0,1.5,1800,22000,2.0,0,0,3,0,83,0,83,333746.17391304346
6.0,3.5,3000,8401,1.0,0,0,3,1500,35,1,0,576183.7791741472
3.0,1.5,1820,12686,1.0,0,0,4,0,62,0,62,859295.1570351758
4.0,2.25,1995,7102,2.0,0,0,4,0,33,0,33,298547.1904761905
4.0,3.25,3990,9786,2.0,0,0,3,0,10,1,11,662070.8855421686
2.0,1.5,800,5192,1.0,0,0,5,0,63,0,63,573185.0026954178
3.0,1.0,960,9563,1.0,0,0,5,0,47,0,47,294129.8971962617
4.0,2.5,2286,8269,2.0,0,0,3,0,12,0,12,377807.7863636364
3.0,1.75,2220,11646,1.0,0,0,3,950,64,1,9,453958.47826086957
3.0,1.75,1940,7500,1.5,0,0,4,0,96,1,29,327370.0
3.0,1.5,1640,7222,2.0,0,0,4,0,106,0,106,573185.0026954178
3.0,1.0,1120,10576,1.0,0,0,4,0,45,0,45,602057.1753246753
4.0,2.0,2600,4800,1.0,0,2,3,1200,61,0,61,583475.1987418453
3.0,2.0,1490,4800,2.0,0,0,5,0,66,1,29,570223.1185050136
5.0,1.75,1650,3000,1.5,0,0,3,0,112,0,112,576183.7791741472
4.0,2.5,2400,6137,2.0,0,0,3,0,24,1,5,707300.656504065
2.0,1.0,1500,6685,1.0,0,0,3,310,88,1,11,573185.0026954178
3.0,2.5,1990,12793,2.0,0,0,3,0,21,0,21,466376.511627907
2.0,1.5,1130,746,2.0,0,0,3,100,5,0,5,574543.2427470535
3.0,3.25,2030,11070,2.0,0,0,4,0,34,0,34,667110.3374233128
4.0,1.75,1590,7920,2.0,0,0,4,0,54,1,13,433780.94444444444
3.0,1.75,1480,8394,1.0,0,0,4,0,43,0,43,667110.3374233128
4.0,2.5,2690,18653,2.0,0,0,3,0,29,0,29,701918.4194214876
3.0,2.5,3870,46609,2.0,0,3,3,0,17,0,17,847974.924611399
3.0,1.0,1390,6000,1.0,0,0,3,0,60,1,9,376968.54547619045
3.0,2.75,1830,1850,2.0,0,0,3,140,3,0,3,609064.7603305785
2.0,2.0,1580,5750,1.0,0,0,5,790,104,0,104,576183.7791741472
3.0,2.25,2590,15229,2.0,0,3,3,0,30,0,30,295841.6666666667
5.0,2.5,2510,8050,1.0,0,0,4,1020,37,0,37,654481.2884615385
3.0,1.5,1180,7300,1.0,0,0,4,0,46,0,46,297123.8925619835
3.0,2.25,1450,19206,2.0,0,0,3,0,25,0,25,707300.656504065
3.0,2.5,3110,6765,2.0,0,1,4,560,68,1,25,574543.2427470535
5.0,2.5,2860,68519,2.0,0,0,5,0,56,0,56,547301.5576923077
3.0,2.75,2760,8476,1.0,0,0,4,1070,47,0,47,1223622.0
5.0,2.0,2800,17788,1.0,0,0,4,1400,51,0,51,654481.2884615385
3.0,2.5,1450,3748,2.0,0,0,3,0,10,1,11,561804.3541666666
4.0,2.0,2530,5650,1.5,0,0,4,620,104,0,104,574543.2427470535
3.0,2.0,1640,2808,1.0,0,3,4,820,90,0,90,573185.0026954178
3.0,1.75,2220,17568,1.0,0,0,4,0,47,0,47,602057.1753246753
3.0,2.5,2040,10086,2.0,0,0,3,0,27,1,14,664524.1592356688
3.0,1.0,1230,6000,1.0,0,0,4,0,47,0,47,306983.0317460318
2.0,1.0,1060,7700,1.0,0,0,3,240,33,1,1,377807.7863636364
3.0,2.5,1920,9625,2.0,0,0,3,0,21,0,21,405031.2631578947
3.0,2.5,1520,4170,2.0,0,0,3,0,10,1,11,339556.4805970149
4.0,3.25,3770,4103,2.0,0,0,5,1060,89,0,89,576183.7791741472
3.0,2.5,3540,38322,2.0,0,0,3,0,25,0,25,664524.1592356688
4.0,3.0,5430,108900,2.0,0,0,4,0,27,0,27,664524.1592356688
3.0,2.0,2250,7904,1.5,0,0,3,0,16,1,8,294280.725
4.0,2.5,2090,5195,2.0,0,0,3,0,7,0,7,297151.21774193546
3.0,2.5,1720,3012,2.0,0,0,3,0,3,0,3,576183.7791741472
3.0,2.5,1910,2091,2.0,0,0,3,0,0,0,0,611394.2276422764
3.0,2.5,1601,2491,3.0,0,0,3,65,7,0,7,583475.1987418453
2.0,2.25,1060,1209,2.0,0,0,3,120,8,0,8,573185.0026954178
4.0,2.75,2330,3920,2.0,0,0,3,0,9,0,9,609064.7603305785
3.0,2.5,2370,4200,2.0,0,0,3,0,0,0,0,339556.4805970149
3.0,2.5,1420,1237,3.0,0,0,3,0,0,0,0,573185.0026954178
4.0,2.25,2360,4000,2.0,0,0,3,0,1,1,91,574543.2427470535
2.0,1.5,1260,1575,2.0,0,0,3,0,13,0,13,574543.2427470535
3.0,2.5,3030,9053,2.0,0,0,3,0,5,0,5,370580.66352040815
3.0,1.75,1140,1201,2.0,0,0,3,0,0,0,0,573185.0026954178
5.0,2.5,2820,9375,1.0,0,0,4,1270,46,0,46,881585.4168316831
2.0,2.0,1270,1372,3.0,0,0,3,0,14,0,14,570223.1185050136
3.0,2.5,3180,12600,2.0,0,0,4,0,36,1,14,692567.8918918918
3.0,2.25,2790,13791,1.0,0,3,3,0,8,0,8,515479.54545454547
4.0,2.25,2570,9503,2.0,0,0,3,0,34,0,34,487024.75
2.0,1.0,1080,2674,1.0,0,0,4,360,95,1,29,570223.1185050136
4.0,4.0,3010,7221,2.0,0,0,3,0,10,1,11,692567.8918918918
3.0,2.25,2120,14915,1.0,0,0,3,400,35,1,0,297123.8925619835
3.0,2.25,1900,46609,1.5,0,0,4,460,45,0,45,612917.84375
3.0,2.5,2860,43821,2.0,0,0,4,0,24,0,24,306983.0317460318
3.0,1.0,910,10575,1.0,0,0,4,0,46,0,46,298547.1904761905
4.0,2.5,2850,37522,2.0,0,0,3,0,27,1,14,704425.8029661017
2.0,2.5,2560,2500,2.0,0,0,5,870,113,0,113,570223.1185050136
3.0,1.75,1570,16817,2.0,0,0,3,0,32,0,32,406146.40625
4.0,3.5,3110,108464,2.0,0,2,4,0,35,0,35,701918.4194214876
4.0,3.75,4740,126759,2.0,0,0,4,0,23,0,23,602238.7424242424
3.0,1.0,1340,13750,1.0,0,0,4,0,59,1,5,881585.4168316831
4.0,2.25,2600,6390,1.0,0,0,3,1210,36,0,36,298547.1904761905
3.0,1.75,1070,8030,1.0,0,0,3,0,48,1,0,659713.198757764
3.0,2.25,1820,9670,2.0,0,0,3,0,30,0,30,664524.1592356688
2.0,1.0,1060,3040,1.0,0,0,3,200,90,1,3,576183.7791741472
3.0,2.25,2220,4060,1.0,0,0,3,890,21,0,21,574543.2427470535
3.0,1.0,1350,8700,1.5,0,0,3,0,72,1,15,256392.83333333334
5.0,2.75,2510,9180,1.0,0,1,4,910,39,0,39,667110.3374233128
5.0,2.5,2340,13713,1.0,0,0,2,670,47,0,47,302406.8613861386
3.0,1.0,1060,7920,1.0,0,0,4,0,46,0,46,583475.1987418453
4.0,2.5,2200,8065,2.0,0,0,3,0,16,1,8,302187.765625
3.0,1.0,1400,8100,1.5,0,0,3,0,70,0,70,573185.0026954178
3.0,1.5,1520,7123,1.0,0,0,4,0,55,0,55,377807.7863636364
5.0,3.0,1810,3000,2.0,0,0,3,0,16,1,8,583475.1987418453
2.0,2.0,2360,11340,1.5,0,0,3,0,17,0,17,1204170.349206349
2.0,1.75,1210,1032,2.0,0,0,3,0,0,0,0,602238.7424242424
3.0,2.5,3420,25150,1.0,0,0,4,1670,27,0,27,859215.5687192117
3.0,2.5,1810,4592,2.0,0,0,3,0,22,0,22,611821.4210526316
3.0,2.25,2760,10160,1.0,0,0,3,0,45,1,4,376968.54547619045
4.0,2.25,1950,9800,1.0,0,0,3,620,46,1,17,665473.701171875
3.0,2.5,3830,48743,2.0,0,0,3,0,23,0,23,854623.3027093596
4.0,2.25,2060,7283,1.0,0,0,3,840,51,1,1,423979.98295454547
3.0,1.0,1650,6400,1.0,0,0,4,670,60,1,35,576183.7791741472
4.0,1.75,2100,11942,1.0,0,0,3,1070,50,1,14,576183.7791741472
4.0,3.0,3720,57499,1.0,0,0,3,1840,11,0,11,549237.5
4.0,2.5,1920,8562,2.0,0,2,4,0,20,0,20,325113.63636363635
3.0,2.0,1860,217800,2.0,0,2,3,0,16,1,8,370580.66352040815
2.0,2.5,2290,3507,2.0,0,0,3,0,9,0,9,611394.2276422764
3.0,1.75,1200,9085,1.0,0,0,4,0,46,0,46,298547.1904761905
4.0,3.5,5270,53428,2.0,0,0,3,1830,10,1,11,377807.7863636364
3.0,2.5,1600,2788,2.0,0,0,4,0,22,0,22,297151.21774193546
4.0,2.5,2560,4020,2.0,0,0,3,0,8,0,8,341878.1945205479
2.0,1.0,880,4000,1.0,0,0,3,0,74,1,18,576183.7791741472
2.0,1.0,1020,7920,1.0,0,0,3,0,75,1,45,583475.1987418453
3.0,2.0,960,9380,1.0,0,0,3,0,65,1,16,574543.2427470535
4.0,2.25,1900,7200,1.0,0,0,3,530,37,1,10,574543.2427470535
3.0,2.0,1320,6000,1.5,0,0,4,0,94,0,94,576183.7791741472
4.0,2.75,2230,9640,1.0,0,0,3,910,16,1,8,574543.2427470535
3.0,1.0,1150,7314,1.0,0,0,3,0,54,1,2,859295.1570351758
4.0,3.5,3440,6000,2.0,0,0,4,0,12,0,12,583115.9090909091
3.0,1.0,1070,8179,1.0,0,0,3,0,65,1,16,570223.1185050136
4.0,2.75,2250,3433,1.5,0,0,3,750,87,1,1,574543.2427470535
4.0,2.5,1910,10300,1.0,0,0,3,0,93,1,46,423979.98295454547
3.0,1.75,1180,16552,1.0,0,0,4,0,47,0,47,632047.53125
3.0,1.0,1400,7360,1.0,0,0,4,0,46,0,46,308362.248
4.0,3.0,3580,9316,2.5,0,0,3,1210,23,0,23,847974.924611399
3.0,2.75,3176,13391,2.0,0,3,4,450,29,0,29,294129.8971962617
2.0,2.0,1170,1890,1.5,0,1,4,0,87,0,87,570223.1185050136
2.0,2.0,1570,4665,1.0,0,0,3,0,8,0,8,667110.3374233128
3.0,1.5,1460,15000,1.0,0,0,3,0,48,1,51,294280.725
3.0,1.75,1140,10400,1.0,0,0,4,0,31,0,31,551871.586715821
1.0,2.0,1150,9812,1.0,0,0,4,0,52,0,52,306983.0317460318
4.0,2.5,3180,31931,1.0,0,0,4,790,36,1,14,854623.3027093596
4.0,2.5,2630,6185,2.0,0,0,3,0,15,0,15,376968.54547619045
3.0,2.25,1940,5980,1.0,0,0,3,420,27,1,14,609064.7603305785
1.0,1.0,850,8050,1.0,0,0,2,0,108,0,108,573185.0026954178
3.0,2.0,1550,6039,1.0,0,0,5,720,72,0,72,570223.1185050136
3.0,2.25,2090,15000,1.0,0,0,3,0,53,1,10,421049.06666666665
4.0,3.5,3960,6654,2.0,0,0,3,1110,8,0,8,573185.0026954178
3.0,1.0,1320,5000,1.5,0,0,3,0,102,1,20,583475.1987418453
4.0,2.5,3220,35400,2.0,0,0,3,0,23,0,23,612917.84375
2.0,1.0,800,7260,1.0,0,0,3,0,61,0,61,570223.1185050136
3.0,1.75,1660,9673,1.0,0,0,3,530,38,0,38,632047.53125
4.0,2.5,2250,11370,2.0,0,0,3,0,23,0,23,675464.6038732395
3.0,2.25,2120,13090,1.0,0,0,3,0,17,0,17,297123.8925619835
4.0,2.75,2310,4020,3.0,0,0,5,0,35,0,35,583475.1987418453
4.0,1.75,1920,7700,2.0,0,0,4,0,44,0,44,676159.8148148148
3.0,1.75,1550,9720,1.0,0,0,3,500,38,0,38,462700.0
2.0,2.5,1785,779,2.0,0,0,3,190,39,0,39,859215.5687192117
3.0,1.5,1830,9848,1.0,0,0,5,0,52,0,52,704362.1153846154
5.0,2.75,3500,5040,2.0,0,2,3,550,87,1,7,570223.1185050136
3.0,2.0,2560,14680,1.0,0,0,3,1230,27,1,14,662070.8855421686
4.0,1.75,1360,4840,1.5,0,0,4,0,86,0,86,573185.0026954178
4.0,5.25,6500,14986,2.0,0,0,3,1320,13,0,13,1789164.2857142857
4.0,3.5,3150,5500,2.0,0,0,3,0,0,0,0,570223.1185050136
2.0,1.0,810,4080,1.0,0,0,4,0,73,1,16,576183.7791741472
5.0,4.0,7320,217800,2.0,0,0,3,0,22,0,22,370580.66352040815
4.0,1.75,2790,17476,1.0,0,2,3,1340,58,1,13,378731.27777777775
2.0,1.5,1920,3408,1.0,0,0,4,960,102,1,25,573185.0026954178
4.0,2.75,2530,14178,2.0,0,0,3,0,17,0,17,420648.1666666667
3.0,2.5,3490,8343,2.0,1,4,4,1340,75,1,23,574543.2427470535
6.0,2.75,4710,11000,2.0,0,3,3,1020,83,0,83,570223.1185050136
3.0,1.75,2050,16313,1.0,0,0,2,0,41,0,41,1204170.349206349
4.0,2.25,2410,8400,2.0,0,0,5,0,49,0,49,847974.924611399
3.0,1.0,1180,8240,1.0,0,0,4,0,47,0,47,302406.8613861386
2.0,1.0,630,4200,1.0,0,0,3,0,84,1,17,576183.7791741472
3.0,2.5,3480,7800,1.0,0,0,4,1730,73,1,16,573185.0026954178
3.0,1.5,1010,7683,1.5,0,0,5,0,61,0,61,576183.7791741472
3.0,2.25,1910,3481,2.0,0,0,3,0,5,0,5,297151.21774193546
3.0,3.5,2490,3582,2.0,0,0,3,770,9,0,9,609064.7603305785
4.0,2.5,2150,3143,2.0,0,0,3,0,4,0,4,370580.66352040815
4.0,2.75,3000,5470,2.0,0,0,3,0,9,0,9,339211.3264705882
3.0,2.75,2830,3496,2.0,0,0,3,0,2,1,102,602238.7424242424
4.0,2.5,2680,5539,2.0,0,0,3,0,1,1,91,400620.86486486485
2.0,1.5,1090,2686,2.0,0,0,3,0,32,0,32,655071.1991869919
4.0,2.5,1984,32400,1.0,0,0,3,420,52,1,11,311057.8333333333
4.0,2.75,3090,5859,2.0,0,0,3,0,4,0,4,704425.8029661017
4.0,2.5,2610,5140,2.0,0,0,3,0,8,0,8,574543.2427470535
4.0,3.5,3370,3634,2.0,0,0,3,620,7,0,7,589927.1679389313
4.0,2.5,2250,3916,2.0,0,0,3,0,0,0,0,289521.22794117645
3.0,3.25,1450,1387,2.0,0,0,3,270,1,1,91,570223.1185050136
4.0,2.5,3130,10849,2.0,0,0,3,0,1,1,91,661873.9341085271
2.0,2.75,2700,8572,1.0,0,0,3,0,7,0,7,662070.8855421686
5.0,2.75,1970,5400,1.0,0,0,3,650,28,0,28,573185.0026954178
3.0,2.0,1970,4166,2.0,0,3,5,700,85,0,85,573185.0026954178
3.0,1.5,1950,15954,1.0,0,0,4,0,55,0,55,302406.8613861386
3.0,1.5,1940,9887,1.0,0,0,4,800,45,0,45,290510.51923076925
4.0,3.5,3550,11000,1.0,0,2,3,1290,15,0,15,847974.924611399
3.0,2.5,2500,7394,2.0,0,0,3,0,24,1,5,632047.53125
4.0,2.75,2910,18700,1.0,0,0,3,700,57,1,19,420507.6153846154
4.0,2.5,3350,35298,2.0,0,0,4,0,29,0,29,667110.3374233128
3.0,1.75,2140,40098,1.0,0,0,5,650,64,0,64,379453.5624401914
5.0,4.5,4030,13474,2.0,0,0,3,0,14,0,14,712166.302173913
4.0,2.5,1980,6660,2.0,0,0,4,0,40,0,40,655071.1991869919
3.0,1.5,1460,9908,1.0,0,0,3,0,62,1,6,307819.2631578947
4.0,1.75,1880,8800,1.0,0,0,3,750,54,1,2,576183.7791741472
3.0,1.75,2320,10900,2.0,0,0,3,0,79,1,40,583475.1987418453
3.0,3.25,2220,8227,1.5,0,0,5,450,85,0,85,570223.1185050136
3.0,1.0,1410,7200,2.0,0,0,4,0,113,0,113,583475.1987418453
3.0,1.0,1240,3500,1.0,0,0,4,0,87,0,87,573185.0026954178
4.0,2.0,2030,8426,2.0,0,0,3,0,70,0,70,338981.5238095238
6.0,3.75,4000,6015,2.0,0,2,3,920,10,1,11,379453.5624401914
3.0,0.75,490,38500,1.5,0,0,4,0,55,0,55,551871.586715821
3.0,2.5,1590,3411,2.0,0,0,3,0,14,0,14,561804.3541666666
3.0,2.5,2630,5827,2.0,0,0,3,0,13,0,13,667110.3374233128
2.0,1.75,1350,4614,1.0,0,0,3,0,6,0,6,664524.1592356688
3.0,1.0,990,4440,1.0,0,0,3,0,71,1,12,574543.2427470535
4.0,2.75,3710,7984,2.0,0,0,3,0,15,0,15,561804.3541666666
3.0,1.0,990,8062,1.0,0,0,4,0,54,1,13,306956.0
4.0,2.5,2510,4543,2.0,0,0,3,0,12,0,12,704425.8029661017
2.0,1.0,800,6500,1.0,0,0,4,0,61,1,31,423979.98295454547
4.0,1.0,1600,10183,1.0,0,0,4,0,48,0,48,294280.725
5.0,3.25,3320,11340,2.0,0,0,4,840,15,0,15,297151.21774193546
5.0,1.5,1730,9230,1.0,0,0,3,720,52,1,11,379453.5624401914
4.0,1.75,2000,3988,1.0,0,4,4,1000,56,1,42,574543.2427470535
4.0,2.75,2910,6308,1.0,0,0,3,1270,29,0,29,489242.0238095238
4.0,1.75,1710,10440,1.0,0,0,4,0,59,1,5,881585.4168316831
3.0,1.0,1200,7800,1.0,0,0,4,0,60,1,35,574543.2427470535
3.0,2.5,2600,5100,2.0,0,1,3,0,16,1,8,371872.2878787879
2.0,1.75,1460,7926,1.0,0,0,4,0,27,0,27,271876.92307692306
4.0,3.75,4260,9800,2.0,0,0,3,0,6,0,6,655071.1991869919
4.0,2.75,2100,4480,1.5,0,0,4,320,86,0,86,574543.2427470535
6.0,4.5,4230,6420,2.0,0,3,4,1870,98,0,98,574543.2427470535
3.0,1.75,1660,6250,1.0,0,0,3,830,34,0,34,574543.2427470535
3.0,1.0,1450,7200,1.0,0,0,3,440,45,1,4,665473.701171875
4.0,1.5,1860,5040,1.5,0,0,5,0,94,0,94,327370.0
4.0,2.5,2720,10006,2.0,0,0,3,0,25,0,25,692567.8918918918
4.0,2.5,2920,5500,1.0,0,3,3,890,57,1,14,574543.2427470535
3.0,1.5,1800,12196,1.0,0,0,4,0,48,0,48,298547.1904761905
2.0,1.0,1320,8830,1.0,0,0,3,300,75,1,45,583475.1987418453
3.0,1.75,1770,29004,1.0,0,0,3,0,55,1,25,291133.71153846156
5.0,2.75,2550,7725,1.0,0,0,5,1160,47,0,47,674250.625
4.0,1.75,2150,9000,1.0,0,0,4,1040,48,0,48,664018.5575757576
4.0,2.5,3020,7465,2.0,0,0,3,0,10,1,11,712166.302173913
3.0,1.0,960,27442,1.0,0,0,4,0,44,0,44,377807.7863636364
3.0,2.0,2783,11177,2.0,0,0,3,0,104,1,15,570223.1185050136
3.0,2.0,2250,14274,1.0,0,0,4,750,50,0,50,1099543.2580645161
3.0,1.75,1710,8767,1.0,0,0,4,0,28,0,28,655071.1991869919
3.0,2.5,2650,9380,1.0,0,0,5,970,39,0,39,478061.90476190473
3.0,3.25,1830,1804,3.0,0,0,3,0,0,0,0,574543.2427470535
3.0,2.5,1460,3044,2.0,0,0,3,0,14,0,14,576183.7791741472
3.0,2.0,1760,6875,1.0,0,0,4,0,47,0,47,607079.2441860465
3.0,2.5,1960,6058,2.0,0,0,3,0,12,0,12,692567.8918918918
4.0,2.25,2010,7688,1.0,0,0,3,840,35,1,0,290510.51923076925
4.0,2.5,3670,9958,2.0,0,0,3,0,9,0,9,379453.5624401914
2.0,2.25,2290,9772,1.0,0,0,3,0,7,0,7,667110.3374233128
3.0,2.0,1780,5720,1.0,0,0,5,800,89,0,89,574543.2427470535
4.0,2.5,3080,35430,2.0,0,0,3,0,17,0,17,667110.3374233128
4.0,2.5,3360,15091,2.0,0,0,3,0,17,0,17,662070.8855421686
3.0,1.0,1370,6780,2.0,0,0,3,0,84,1,17,574543.2427470535
4.0,2.5,1660,8063,1.0,0,0,4,0,36,1,14,295841.6666666667
4.0,3.5,4440,10660,2.0,0,0,3,0,11,0,11,673746.1363636364
5.0,2.5,2850,209523,1.0,0,0,4,920,89,1,46,370580.66352040815
3.0,2.5,1530,2913,2.0,0,0,4,0,28,0,28,661873.9341085271
